,X,Filing Date,Trade Date,Ticker,Company Name,Insider Name,Title,Trade Type,Price,Qty,Owned,ΔOwn,Value,1d,1w,1m,6m,ticker
348,,2018-11-20 09:51:37,2018-11-16,A,Agilent Technologies Inc,Grau Dominique,SVP,F - Tax,$64.99,-1822,94485,-2%,"-$118,412",,,,,NMG+A
349,M,2018-11-20 09:50:12,2018-11-16,A,Agilent Technologies Inc,Tang Michael,"SVP, GC,, Sec.",F - Tax,$64.64,-1172,57491,-2%,"-$75,757",,,,,NMG+A
350,,2018-11-20 09:48:26,2018-11-16,A,Agilent Technologies Inc,Ancher-Jensen Henrik,SVP,F - Tax,$64.99,-1174,63253,-2%,"-$76,298",,,,,NMG+A
351,,2018-11-20 09:46:32,2018-11-16,A,Agilent Technologies Inc,Thaysen Jacob,SVP,F - Tax,$64.99,-1887,74117,-2%,"-$122,636",,,,,NMG+A
352,,2018-11-20 09:44:20,2018-11-16,A,Agilent Technologies Inc,Gonsalves Rodney,"VP, Corporate Controller",F - Tax,$64.99,-730,36353,-2%,"-$47,443",,,,,NMG+A
353,,2018-11-20 09:42:27,2018-11-16,A,Agilent Technologies Inc,Doak Mark,SVP,F - Tax,$64.99,-2549,119342,-2%,"-$165,660",,,,,NMG+A
354,,2018-11-20 09:40:53,2018-11-16,A,Agilent Technologies Inc,McMullen Michael R.,"CEO, Pres",F - Tax,$64.99,-16128,508469,-3%,"-$1,048,159",,,,,NMG+A
355,,2018-11-15 19:18:47,2018-11-13,A,Agilent Technologies Inc,McMullen Michael R.,"CEO, Pres",A - Grant,$64.34,231474,524597,+79%,"+$14,893,037",,,,,NMG+A
356,M,2018-11-15 19:18:47,2018-11-13,A,Agilent Technologies Inc,McMullen Michael R.,"CEO, Pres",F - Tax,$63.81,-10107,524597,-2%,"-$644,898",,,,,NMG+A
357,,2018-11-15 19:17:35,2018-11-13,A,Agilent Technologies Inc,Doak Mark,SVP,A - Grant,$64.34,58239,121891,+91%,"+$3,747,097",,,,,NMG+A
358,M,2018-11-15 19:17:35,2018-11-13,A,Agilent Technologies Inc,Doak Mark,SVP,F - Tax,$63.92,-1938,121891,-2%,"-$123,885",,,,,NMG+A
359,,2018-11-15 19:14:55,2018-11-13,A,Agilent Technologies Inc,Gonsalves Rodney,"VP, Corporate Controller",A - Grant,$64.34,13687,37083,+59%,"+$880,622",,,,,NMG+A
360,M,2018-11-15 19:14:55,2018-11-13,A,Agilent Technologies Inc,Gonsalves Rodney,"VP, Corporate Controller",F - Tax,$63.89,-508,37083,-1%,"-$32,457",,,,,NMG+A
361,,2018-11-15 19:13:08,2018-11-13,A,Agilent Technologies Inc,Raha Samraat S.,SVP,A - Grant,$64.34,8520,24343,+54%,"+$548,177",,,,,NMG+A
362,,2018-11-15 19:11:39,2018-11-13,A,Agilent Technologies Inc,McMahon Robert W.,"SVP, CFO",A - Grant,$64.34,15074,41709,+57%,"+$969,861",,,,,NMG+A
363,,2018-11-15 19:09:13,2018-11-13,A,Agilent Technologies Inc,Tang Michael,"SVP, GC,, Sec.",A - Grant,$64.34,26596,58663,+83%,"+$1,711,187",,,,,NMG+A
364,M,2018-11-15 19:09:13,2018-11-13,A,Agilent Technologies Inc,Tang Michael,"SVP, GC,, Sec.",F - Tax,$63.81,-1053,58663,-2%,"-$67,192",,,,,NMG+A
365,,2018-11-15 19:07:41,2018-11-13,A,Agilent Technologies Inc,Thaysen Jacob,SVP,A - Grant,$64.34,34826,76004,+85%,"+$2,240,705",,,,,NMG+A
366,M,2018-11-15 19:07:41,2018-11-13,A,Agilent Technologies Inc,Thaysen Jacob,SVP,F - Tax,$63.80,-1397,76004,-2%,"-$89,122",,,,,NMG+A
367,,2018-11-15 19:05:02,2018-11-13,A,Agilent Technologies Inc,Grau Dominique,SVP,A - Grant,$64.34,36939,96307,+62%,"+$2,376,655",,,,,NMG+A
368,M,2018-11-15 19:05:02,2018-11-13,A,Agilent Technologies Inc,Grau Dominique,SVP,F - Tax,$63.91,-1290,96307,-1%,"-$82,445",,,,,NMG+A
369,,2018-11-15 19:02:40,2018-11-13,A,Agilent Technologies Inc,Ancher-Jensen Henrik,SVP,A - Grant,$64.34,25833,64427,+67%,"+$1,662,095",,,,,NMG+A
370,M,2018-11-15 19:02:40,2018-11-13,A,Agilent Technologies Inc,Ancher-Jensen Henrik,SVP,F - Tax,$63.83,-960,64427,-1%,"-$61,272",,,,,NMG+A
371,M,2018-09-24 09:55:29,2018-03-13,A,Agilent Technologies Inc,Gonsalves Rodney,"VP, Corporate Controller",G - Gift,$70.91,-1000,23694,-4%,"-$70,905",,,,,NMG+A
372,,2018-09-14 15:02:37,2018-09-13,A,Agilent Technologies Inc,Clark Paul N,Dir,S - Sale,$68.60,-2876,88451,-3%,"-$197,294",,,,,NMG+A
373,D,2018-09-13 09:44:32,2018-09-11,A,Agilent Technologies Inc,Fields Heidi,Dir,M - OptEx,$13.89,5482,65290,+9%,"+$76,145",,,,,NMG+A
374,D,2018-09-13 09:44:32,2018-09-11,A,Agilent Technologies Inc,Fields Heidi,Dir,S - Sale+OE,$67.73,-5482,65290,-8%,"-$371,296",,,,,NMG+A
375,,2018-08-20 19:05:55,2018-08-17,A,Agilent Technologies Inc,Tang Michael,"SVP, GC,, Sec.",F - Tax,$64.66,-433,33116,-1%,"-$27,998",,,,,NMG+A
376,,2018-08-02 18:18:34,2018-08-01,A,Agilent Technologies Inc,Grau Dominique,SVP,F - Tax,$64.98,-418,60496,-1%,"-$27,162",,,,,NMG+A
377,D,2018-06-13 17:50:14,2018-06-11,A,Agilent Technologies Inc,Fields Heidi,Dir,M - OptEx,$13.89,5000,65170,+8%,"+$69,450",,,,,NMG+A
378,D,2018-06-13 17:50:14,2018-06-11,A,Agilent Technologies Inc,Fields Heidi,Dir,S - Sale+OE,$66.48,-5000,65170,-7%,"-$332,375",,,,,NMG+A
379,D,2018-06-13 17:48:06,2018-06-12,A,Agilent Technologies Inc,Koh Boon Hwee,Dir,M - OptEx,$13.89,15482,83643,+23%,"+$215,045",,,,,NMG+A
380,D,2018-06-13 17:48:06,2018-06-12,A,Agilent Technologies Inc,Koh Boon Hwee,Dir,S - Sale+OE,$66.38,-6931,83643,-8%,"-$460,099",,,,,NMG+A
381,,2018-05-23 19:05:00,2018-05-15,A,Agilent Technologies Inc,Thaysen Jacob,SVP,A - Grant,$62.50,2116,42575,+5%,"+$132,250",,,,,NMG+A
382,,2018-05-23 19:02:59,2018-05-15,A,Agilent Technologies Inc,Raha Samraat S.,SVP,A - Grant,$62.50,2605,15446,+20%,"+$162,813",,,,,NMG+A
383,,2018-05-23 19:02:59,2018-05-18,A,Agilent Technologies Inc,Raha Samraat S.,SVP,F - Tax,$61.94,-1040,15446,-6%,"-$64,418",,,,,NMG+A
384,D,2018-03-29 18:29:03,2018-03-29,A,Agilent Technologies Inc,Kaltenbach Patrick,SVP,M - OptEx,$41.26,4000,68547,+6%,"+$165,040",,,,,NMG+A
385,D,2018-03-29 18:29:03,2018-03-29,A,Agilent Technologies Inc,Kaltenbach Patrick,SVP,S - Sale+OE,$67.28,-4000,68547,-6%,"-$269,113",,,,,NMG+A
386,D,2018-03-28 14:41:01,2018-03-27,A,Agilent Technologies Inc,Fields Heidi,Dir,M - OptEx,$13.89,5000,65051,+8%,"+$69,450",,,,,NMG+A
387,D,2018-03-28 14:41:01,2018-03-27,A,Agilent Technologies Inc,Fields Heidi,Dir,S - Sale+OE,$68.09,-5000,65051,-7%,"-$340,450",,,,,NMG+A
388,E,2018-03-23 18:42:09,2018-03-22,A,Agilent Technologies Inc,Koh Boon Hwee,Dir,A - Grant,$67.47,2876,75063,+4%,"+$194,044",,,,,NMG+A
389,E,2018-03-23 18:42:09,2018-03-22,A,Agilent Technologies Inc,Koh Boon Hwee,Dir,F - Tax,$7.82,-863,75063,-1%,"-$6,747",,,,,NMG+A
390,,2018-03-23 18:37:11,2018-03-22,A,Agilent Technologies Inc,Wilson Dow R,Dir,A - Grant,$67.47,2876,2876,New,"+$194,044",,,,,NMG+A
391,,2018-03-23 18:36:22,2018-03-22,A,Agilent Technologies Inc,Scangos George A,Dir,A - Grant,$67.47,4314,19574,+28%,"+$291,070",,,,,NMG+A
392,,2018-03-23 18:34:59,2018-03-22,A,Agilent Technologies Inc,Fields Heidi,Dir,A - Grant,$67.47,2876,65051,+5%,"+$194,044",,,,,NMG+A
393,,2018-03-23 18:33:04,2018-03-22,A,Agilent Technologies Inc,Yamada Tadataka,Dir,A - Grant,$67.47,4602,48647,+10%,"+$310,475",,,,,NMG+A
394,,2018-03-23 18:31:16,2018-03-22,A,Agilent Technologies Inc,Rataj Sue H.,Dir,A - Grant,$67.47,2876,13736,+26%,"+$194,044",,,,,NMG+A
395,,2018-03-23 18:28:45,2018-03-22,A,Agilent Technologies Inc,Clark Paul N,Dir,A - Grant,$67.47,2876,90929,+3%,"+$194,044",,,,,NMG+A
396,,2018-03-23 18:27:09,2018-03-22,A,Agilent Technologies Inc,Bishop Hans Edgar,Dir,A - Grant,$67.47,4314,6522,+195%,"+$291,070",,,,,NMG+A
397,,2018-03-23 18:25:15,2018-03-22,A,Agilent Technologies Inc,Podolsky Daniel K,Dir,A - Grant,$67.47,3667,18407,+25%,"+$247,408",,,,,NMG+A
398,D,2018-03-14 16:40:06,2018-03-13,A,Agilent Technologies Inc,Gonsalves Rodney,"VP, Corporate Controller",M - OptEx,$39.12,6825,24425,+39%,"+$266,994",,,,,NMG+A
399,D,2018-03-14 16:40:06,2018-03-13,A,Agilent Technologies Inc,Gonsalves Rodney,"VP, Corporate Controller",S - Sale+OE,$71.23,-6825,24425,-22%,"-$486,145",,,,,NMG+A
400,,2018-03-14 16:37:19,2018-03-13,A,Agilent Technologies Inc,Doak Mark,SVP,S - Sale,$71.00,-2441,65533,-4%,"-$173,311",,,,,NMG+A
401,D,2018-03-14 09:36:22,2018-03-12,A,Agilent Technologies Inc,Kaltenbach Patrick,SVP,M - OptEx,$41.26,4875,68547,+8%,"+$201,143",,,,,NMG+A
402,D,2018-03-14 09:36:22,2018-03-12,A,Agilent Technologies Inc,Kaltenbach Patrick,SVP,S - Sale+OE,$71.38,-6875,68547,-9%,"-$490,738",,,,,NMG+A
403,D,2018-02-06 16:30:54,2018-02-05,A,Agilent Technologies Inc,Herbold Robert J,Dir,M - OptEx,$13.89,15482,78437,+25%,"+$215,045",,,,,NMG+A
404,D,2018-01-30 15:40:03,2018-01-29,A,Agilent Technologies Inc,McMullen Michael R.,"CEO, Pres",M - OptEx,$27.19,21850,302837,+8%,"+$594,102",,,,,NMG+A
405,D,2018-01-30 15:40:03,2018-01-29,A,Agilent Technologies Inc,McMullen Michael R.,"CEO, Pres",S - Sale+OE,$75.00,-21850,302837,-7%,"-$1,638,750",,,,,NMG+A
406,,2018-01-23 10:06:02,2018-01-19,A,Agilent Technologies Inc,Tang Michael,"SVP, GC,, Sec.",F - Tax,$73.07,-487,33539,-1%,"-$35,585",,,,,NMG+A
407,D,2018-01-19 13:54:16,2018-01-18,A,Agilent Technologies Inc,McMullen Michael R.,"CEO, Pres",M - OptEx,$27.19,21850,302837,+8%,"+$594,102",,,,,NMG+A
408,D,2018-01-19 13:54:16,2018-01-18,A,Agilent Technologies Inc,McMullen Michael R.,"CEO, Pres",S - Sale+OE,$72.50,-21850,302837,-7%,"-$1,584,125",,,,,NMG+A
409,D,2018-01-08 14:07:10,2017-12-20,A,Agilent Technologies Inc,McMullen Michael R.,"CEO, Pres",G - Gift,$0.00,-1302,302837,0%,-$0,,,,,NMG+A
410,D,2018-01-08 14:07:10,2018-01-05,A,Agilent Technologies Inc,McMullen Michael R.,"CEO, Pres",M - OptEx,$27.19,43703,302837,+17%,"+$1,188,285",,,,,NMG+A
411,D,2018-01-08 14:07:10,2018-01-05,A,Agilent Technologies Inc,McMullen Michael R.,"CEO, Pres",S - Sale+OE,$70.00,-43703,302837,-13%,"-$3,059,210",,,,,NMG+A
412,D,2017-12-19 13:38:42,2017-12-18,A,Agilent Technologies Inc,Doak Mark,SVP,M - OptEx,$40.46,15567,67958,+30%,"+$629,848",,,,,NMG+A
413,D,2017-12-19 13:38:42,2017-12-18,A,Agilent Technologies Inc,Doak Mark,SVP,S - Sale+OE,$68.00,-15567,67958,-19%,"-$1,058,556",,,,,NMG+A
414,AM,2017-12-08 17:24:30,2017-11-16,A,Agilent Technologies Inc,Tang Michael,"SVP, GC,, Sec.",F - Tax,$68.79,-598,34026,-2%,"-$41,134",,,,,NMG+A
415,,2017-12-08 11:24:36,2017-12-07,A,Agilent Technologies Inc,McMullen Michael R.,"CEO, Pres",F - Tax,$66.71,-1262,304139,0%,"-$84,188",,,,,NMG+A
416,,2017-12-08 11:22:26,2017-12-07,A,Agilent Technologies Inc,Hirsch Didier,"SVP, CFO",F - Tax,$66.71,-419,184532,0%,"-$27,951",,,,,NMG+A
417,,2017-12-08 11:21:03,2017-12-07,A,Agilent Technologies Inc,Grau Dominique,SVP,F - Tax,$66.71,-191,60699,0%,"-$12,742",,,,,NMG+A
418,,2017-12-08 11:19:32,2017-12-07,A,Agilent Technologies Inc,Doak Mark,SVP,F - Tax,$66.71,-312,67958,0%,"-$20,814",,,,,NMG+A
419,,2017-12-06 17:02:30,2017-12-05,A,Agilent Technologies Inc,Doak Mark,SVP,S - Sale,$67.00,-4154,68270,-6%,"-$278,318",,,,,NMG+A
420,D,2017-11-29 18:30:21,2017-11-28,A,Agilent Technologies Inc,Thaysen Jacob,SVP,M - OptEx,$41.26,22583,40459,+126%,"+$931,775",,,,,NMG+A
421,D,2017-11-29 18:30:21,2017-11-28,A,Agilent Technologies Inc,Thaysen Jacob,SVP,S - Sale+OE,$70.41,-22583,40459,-36%,"-$1,590,069",,,,,NMG+A
422,D,2017-11-29 18:25:06,2017-11-28,A,Agilent Technologies Inc,Kaltenbach Patrick,SVP,M - OptEx,$41.26,5000,70504,+8%,"+$206,300",,,,,NMG+A
423,D,2017-11-29 18:25:06,2017-11-28,A,Agilent Technologies Inc,Kaltenbach Patrick,SVP,S - Sale+OE,$69.56,-5000,70504,-7%,"-$347,800",,,,,NMG+A
424,D,2017-11-29 18:22:21,2017-11-28,A,Agilent Technologies Inc,Hirsch Didier,"SVP, CFO",M - OptEx,$26.19,20000,184951,+12%,"+$523,800",,,,,NMG+A
425,D,2017-11-29 18:22:21,2017-11-28,A,Agilent Technologies Inc,Hirsch Didier,"SVP, CFO",S - Sale+OE,$70.40,-20000,184951,-10%,"-$1,408,000",,,,,NMG+A
426,D,2017-11-28 15:36:09,2017-11-27,A,Agilent Technologies Inc,Hirsch Didier,"SVP, CFO",M - OptEx,$26.19,20000,184951,+12%,"+$523,800",,,,,NMG+A
427,D,2017-11-28 15:36:09,2017-11-27,A,Agilent Technologies Inc,Hirsch Didier,"SVP, CFO",S - Sale+OE,$69.40,-20000,184951,-10%,"-$1,388,000",,,,,NMG+A
428,D,2017-11-27 14:49:38,2017-11-22,A,Agilent Technologies Inc,Kaltenbach Patrick,SVP,M - OptEx,$40.57,7358,70504,+12%,"+$298,545",,,,,NMG+A
429,D,2017-11-27 14:49:38,2017-11-22,A,Agilent Technologies Inc,Kaltenbach Patrick,SVP,S - Sale+OE,$69.28,-7358,70504,-9%,"-$509,785",,,,,NMG+A
430,,2017-11-27 14:48:11,2017-11-22,A,Agilent Technologies Inc,Hirsch Didier,"SVP, CFO",S - Sale,$69.00,-12964,184951,-7%,"-$894,516",,,,,NMG+A
431,,2017-11-22 14:46:30,2017-11-21,A,Agilent Technologies Inc,Grau Dominique,SVP,F - Tax,$69.91,-833,60890,-1%,"-$58,235",,,,,NMG+A
432,D,2017-11-21 17:49:10,2017-11-20,A,Agilent Technologies Inc,McMullen Michael R.,"CEO, Pres",M - OptEx,$25.73,22481,305401,+8%,"+$578,436",,,,,NMG+A
433,D,2017-11-21 17:49:10,2017-11-20,A,Agilent Technologies Inc,McMullen Michael R.,"CEO, Pres",S - Sale+OE,$70.00,-22481,305401,-7%,"-$1,573,670",,,,,NMG+A
434,M,2017-11-20 19:15:49,2017-11-16,A,Agilent Technologies Inc,Thaysen Jacob,SVP,F - Tax,$68.79,-1022,40459,-2%,"-$70,300",,,,,NMG+A
435,M,2017-11-20 19:13:46,2017-11-16,A,Agilent Technologies Inc,Tang Michael,"SVP, GC,, Sec.",F - Tax,$68.79,-587,34037,-2%,"-$40,377",,,,,NMG+A
436,D,2017-11-20 19:11:03,2017-11-17,A,Agilent Technologies Inc,McMullen Michael R.,"CEO, Pres",F - Tax,$68.79,-8755,305401,-3%,"-$602,256",,,,,NMG+A
437,D,2017-11-20 19:11:03,2017-11-17,A,Agilent Technologies Inc,McMullen Michael R.,"CEO, Pres",M - OptEx,$25.73,22481,305401,+8%,"+$578,436",,,,,NMG+A
438,D,2017-11-20 19:11:03,2017-11-17,A,Agilent Technologies Inc,McMullen Michael R.,"CEO, Pres",S - Sale+OE,$68.77,-22481,305401,-7%,"-$1,546,018",,,,,NMG+A
439,M,2017-11-20 19:08:14,2017-11-16,A,Agilent Technologies Inc,Kaltenbach Patrick,SVP,F - Tax,$68.79,-2242,70504,-3%,"-$154,222",,,,,NMG+A
440,,2017-11-20 19:05:40,2017-11-17,A,Agilent Technologies Inc,Hirsch Didier,"SVP, CFO",F - Tax,$68.79,-3794,197915,-2%,"-$260,989",,,,,NMG+A
441,,2017-11-20 19:03:54,2017-11-17,A,Agilent Technologies Inc,Grau Dominique,SVP,F - Tax,$68.79,-1460,61723,-2%,"-$100,433",,,,,NMG+A
442,M,2017-11-20 19:02:31,2017-11-16,A,Agilent Technologies Inc,Gonsalves Rodney,"VP, Corporate Controller",F - Tax,$68.79,-438,25360,-2%,"-$30,129",,,,,NMG+A
443,,2017-11-20 18:59:52,2017-11-17,A,Agilent Technologies Inc,Doak Mark,SVP,F - Tax,$68.79,-2097,72424,-3%,"-$144,253",,,,,NMG+A
444,M,2017-11-20 18:56:49,2017-11-16,A,Agilent Technologies Inc,Ancher-Jensen Henrik,SVP,F - Tax,$68.79,-663,39023,-2%,"-$45,605",,,,,NMG+A
445,,2017-11-16 19:05:23,2017-11-14,A,Agilent Technologies Inc,Thaysen Jacob,SVP,A - Grant,$67.46,19864,41481,+92%,"+$1,340,025",,,,,NMG+A
446,,2017-11-16 19:05:23,2017-11-14,A,Agilent Technologies Inc,Thaysen Jacob,SVP,F - Tax,$67.46,-3819,41481,-8%,"-$257,630",,,,,NMG+A
447,,2017-11-16 19:04:08,2017-11-14,A,Agilent Technologies Inc,Tang Michael,"SVP, GC,, Sec.",A - Grant,$67.46,10164,34624,+42%,"+$685,663",,,,,NMG+A
448,,2017-11-16 19:04:08,2017-11-14,A,Agilent Technologies Inc,Tang Michael,"SVP, GC,, Sec.",F - Tax,$67.46,-609,34624,-2%,"-$41,083",,,,,NMG+A
449,,2017-11-16 19:02:42,2017-11-14,A,Agilent Technologies Inc,McMullen Michael R.,"CEO, Pres",A - Grant,$67.46,155297,314156,+98%,"+$10,476,336",,,,,NMG+A
450,,2017-11-16 19:02:42,2017-11-14,A,Agilent Technologies Inc,McMullen Michael R.,"CEO, Pres",F - Tax,$67.46,-53017,314156,-14%,"-$3,576,527",,,,,NMG+A
451,,2017-11-16 19:01:01,2017-11-14,A,Agilent Technologies Inc,Kaltenbach Patrick,SVP,A - Grant,$67.46,33582,72746,+86%,"+$2,265,442",,,,,NMG+A
452,,2017-11-16 19:01:01,2017-11-14,A,Agilent Technologies Inc,Kaltenbach Patrick,SVP,F - Tax,$67.46,-984,72746,-1%,"-$66,381",,,,,NMG+A
453,,2017-11-16 18:58:45,2017-11-14,A,Agilent Technologies Inc,Hirsch Didier,"SVP, CFO",A - Grant,$67.46,60464,201709,+43%,"+$4,078,901",,,,,NMG+A
454,,2017-11-16 18:58:45,2017-11-14,A,Agilent Technologies Inc,Hirsch Didier,"SVP, CFO",F - Tax,$67.46,-22268,201709,-10%,"-$1,502,199",,,,,NMG+A
455,,2017-11-16 18:57:17,2017-11-14,A,Agilent Technologies Inc,Grau Dominique,SVP,A - Grant,$67.46,24342,63183,+63%,"+$1,642,111",,,,,NMG+A
456,,2017-11-16 18:57:17,2017-11-14,A,Agilent Technologies Inc,Grau Dominique,SVP,F - Tax,$67.46,-8483,63183,-12%,"-$572,263",,,,,NMG+A
457,,2017-11-16 18:55:33,2017-11-14,A,Agilent Technologies Inc,Gonsalves Rodney,"VP, Corporate Controller",A - Grant,$67.46,7991,25798,+45%,"+$539,073",,,,,NMG+A
458,,2017-11-16 18:55:33,2017-11-14,A,Agilent Technologies Inc,Gonsalves Rodney,"VP, Corporate Controller",F - Tax,$67.46,-209,25798,-1%,"-$14,099",,,,,NMG+A
459,,2017-11-16 18:54:13,2017-11-14,A,Agilent Technologies Inc,Doak Mark,SVP,A - Grant,$67.46,35614,74521,+92%,"+$2,402,520",,,,,NMG+A
460,,2017-11-16 18:54:13,2017-11-14,A,Agilent Technologies Inc,Doak Mark,SVP,F - Tax,$67.46,-8177,74521,-10%,"-$551,620",,,,,NMG+A
461,,2017-11-16 18:50:39,2017-11-14,A,Agilent Technologies Inc,Ancher-Jensen Henrik,SVP,A - Grant,$67.46,17968,39686,+83%,"+$1,212,121",,,,,NMG+A
462,,2017-11-16 18:50:39,2017-11-14,A,Agilent Technologies Inc,Ancher-Jensen Henrik,SVP,F - Tax,$67.46,-446,39686,-1%,"-$30,087",,,,,NMG+A
463,D,2017-09-18 16:42:49,2017-09-15,A,Agilent Technologies Inc,Hirsch Didier,"SVP, CFO",M - OptEx,$26.19,15555,163102,+11%,"+$407,385",,,,,NMG+A
464,D,2017-09-18 16:42:49,2017-09-15,A,Agilent Technologies Inc,Hirsch Didier,"SVP, CFO",S - Sale+OE,$66.00,-15555,163102,-9%,"-$1,026,630",,,,,NMG+A
465,,2017-09-15 17:41:26,2017-09-14,A,Agilent Technologies Inc,McMullen Michael R.,"CEO, Pres",S - Sale,$65.33,-16492,211872,-7%,"-$1,077,422",,,,,NMG+A
466,D,2017-09-14 14:21:44,2017-09-13,A,Agilent Technologies Inc,Hirsch Didier,"SVP, CFO",M - OptEx,$26.19,1200,163102,+1%,"+$31,428",,,,,NMG+A
467,D,2017-09-14 14:21:44,2017-09-13,A,Agilent Technologies Inc,Hirsch Didier,"SVP, CFO",S - Sale+OE,$66.00,-1200,163102,-1%,"-$79,200",,,,,NMG+A
468,D,2017-09-11 14:04:56,2017-09-08,A,Agilent Technologies Inc,Kaltenbach Patrick,SVP,M - OptEx,$41.26,5000,40143,+14%,"+$206,300",,,,,NMG+A
469,D,2017-09-11 14:04:56,2017-09-08,A,Agilent Technologies Inc,Kaltenbach Patrick,SVP,S - Sale+OE,$65.26,-5000,40143,-11%,"-$326,300",,,,,NMG+A
470,D,2017-09-01 13:57:37,2017-08-31,A,Agilent Technologies Inc,Hirsch Didier,"SVP, CFO",M - OptEx,$27.19,20000,163102,+14%,"+$543,800",,,,,NMG+A
471,D,2017-09-01 13:57:37,2017-08-31,A,Agilent Technologies Inc,Hirsch Didier,"SVP, CFO",S - Sale+OE,$64.00,-20000,163102,-11%,"-$1,280,000",,,,,NMG+A
472,D,2017-08-31 13:48:59,2017-08-30,A,Agilent Technologies Inc,Koh Boon Hwee,Dir,M - OptEx,$26.16,8625,73001,+13%,"+$225,630",,,,,NMG+A
473,D,2017-08-31 13:48:59,2017-08-30,A,Agilent Technologies Inc,Koh Boon Hwee,Dir,S - Sale+OE,$63.63,-4500,73001,-6%,"-$286,335",,,,,NMG+A
474,,2017-08-29 16:10:32,2017-08-25,A,Agilent Technologies Inc,Gonsalves Rodney,"VP, Corporate Controller",G - Gift,$0.00,-550,17794,-3%,-$0,,,,,NMG+A
475,D,2017-08-24 14:07:50,2017-08-23,A,Agilent Technologies Inc,Kaltenbach Patrick,SVP,M - OptEx,$41.26,5000,40143,+14%,"+$206,300",,,,,NMG+A
476,D,2017-08-24 14:07:50,2017-08-23,A,Agilent Technologies Inc,Kaltenbach Patrick,SVP,S - Sale+OE,$63.26,-5000,40143,-11%,"-$316,300",,,,,NMG+A
477,D,2017-08-22 18:54:19,2017-08-22,A,Agilent Technologies Inc,Hirsch Didier,"SVP, CFO",M - OptEx,$27.19,72545,163102,+80%,"+$1,972,499",,,,,NMG+A
478,D,2017-08-22 18:54:19,2017-08-22,A,Agilent Technologies Inc,Hirsch Didier,"SVP, CFO",S - Sale+OE,$62.38,-72545,163102,-31%,"-$4,525,357",,,,,NMG+A
479,,2017-08-22 18:49:11,2017-08-18,A,Agilent Technologies Inc,Tang Michael,"SVP, GC,, Sec.",F - Tax,$61.25,-470,25069,-2%,"-$28,788",,,,,NMG+A
480,D,2017-08-21 15:56:03,2017-08-18,A,Agilent Technologies Inc,Doak Mark,SVP,M - OptEx,$40.80,12421,47077,+36%,"+$506,777",,,,,NMG+A
481,D,2017-08-21 15:56:03,2017-08-18,A,Agilent Technologies Inc,Doak Mark,SVP,S - Sale+OE,$61.57,-12421,47077,-21%,"-$764,761",,,,,NMG+A
482,D,2017-08-17 15:01:03,2017-08-16,A,Agilent Technologies Inc,Grau Dominique,SVP,M - OptEx,$21.53,13007,47091,+38%,"+$280,041",,,,,NMG+A
483,D,2017-08-17 15:01:03,2017-08-16,A,Agilent Technologies Inc,Grau Dominique,SVP,S - Sale+OE,$62.00,-13007,47091,-22%,"-$806,434",,,,,NMG+A
484,,2017-08-03 13:05:21,2017-08-01,A,Agilent Technologies Inc,Grau Dominique,SVP,F - Tax,$59.94,-456,47091,-1%,"-$27,333",,,,,NMG+A
485,,2017-07-18 18:29:22,2017-07-18,A,Agilent Technologies Inc,Bishop Hans Edgar,Dir,A - Grant,$61.21,2199,2199,New,"+$134,601",,,,,NMG+A
486,D,2017-07-14 13:13:03,2017-07-13,A,Agilent Technologies Inc,Kaltenbach Patrick,SVP,M - OptEx,$41.26,5000,40138,+14%,"+$206,300",,,,,NMG+A
487,D,2017-07-14 13:13:03,2017-07-13,A,Agilent Technologies Inc,Kaltenbach Patrick,SVP,S - Sale+OE,$61.26,-5000,40138,-11%,"-$306,300",,,,,NMG+A
488,D,2017-06-20 14:53:05,2017-06-16,A,Agilent Technologies Inc,Fields Heidi,Dir,M - OptEx,$26.16,8625,61854,+16%,"+$225,630",,,,,NMG+A
489,D,2017-06-20 14:53:05,2017-06-16,A,Agilent Technologies Inc,Fields Heidi,Dir,S - Sale+OE,$59.53,-8625,61854,-12%,"-$513,403",,,,,NMG+A
490,,2017-06-02 16:29:58,2017-06-01,A,Agilent Technologies Inc,Hirsch Didier,"SVP, CFO",S - Sale,$60.60,-5710,162895,-3%,"-$346,026",,,,,NMG+A
491,D,2017-06-01 15:18:54,2017-05-31,A,Agilent Technologies Inc,Kaltenbach Patrick,SVP,M - OptEx,$39.12,2074,40138,+5%,"+$81,135",,,,,NMG+A
492,D,2017-06-01 15:18:54,2017-05-31,A,Agilent Technologies Inc,Kaltenbach Patrick,SVP,S - Sale+OE,$60.43,-2074,40138,-5%,"-$125,327",,,,,NMG+A
493,D,2017-05-31 15:57:31,2017-05-30,A,Agilent Technologies Inc,Grau Dominique,SVP,M - OptEx,$21.53,13000,47547,+38%,"+$279,890",,,,,NMG+A
494,D,2017-05-31 15:57:31,2017-05-30,A,Agilent Technologies Inc,Grau Dominique,SVP,S - Sale+OE,$60.00,-13000,47547,-21%,"-$780,000",,,,,NMG+A
495,D,2017-05-31 15:55:23,2017-05-30,A,Agilent Technologies Inc,Doak Mark,SVP,M - OptEx,$40.07,21851,47069,+87%,"+$875,677",,,,,NMG+A
496,D,2017-05-31 15:55:23,2017-05-30,A,Agilent Technologies Inc,Doak Mark,SVP,S - Sale+OE,$60.00,-21851,47069,-32%,"-$1,311,060",,,,,NMG+A
