,X,FilingDate,TradeDate,Ticker,CompanyName,InsiderName,Title,TradeType,Price,Qty,Owned,delta_Own,Value,1d,1w,1m,6m,ticker
831,,2016-12-09 16:01:50,2016-12-08,B,Barnes Group Inc,Benanav Gary G,Dir,A - Grant,48.25,35,61308,0%,1679.0,-1.0,1.0,-1.0,,CMS+PR+B
832,D,2016-12-01 15:05:07,2016-11-30,B,Barnes Group Inc,Edwards Dawn N,"SVP, HR",M - OptEx,20.69,13500,67962,+25%,279315.0,1.0,5.0,3.0,,CMS+PR+B
833,D,2016-12-01 15:05:07,2016-11-30,B,Barnes Group Inc,Edwards Dawn N,"SVP, HR",S - Sale+OE,46.2,-9701,67962,-12%,-448167.0,1.0,5.0,3.0,,CMS+PR+B
834,,2016-12-01 11:56:10,2016-11-21,CMS,Cms Energy Corp,Butler John M,SVP,G - Gift,0.0,-1250,115138,-1%,-0.0,-1.0,1.0,3.0,,CMS+PR+B
835,D,2016-11-29 16:40:56,2016-11-28,B,Barnes Group Inc,Acker Marian,"VP, Controller",M - OptEx,20.69,6000,36006,+20%,124140.0,0.0,2.0,3.0,,CMS+PR+B
836,D,2016-11-29 16:40:56,2016-11-28,B,Barnes Group Inc,Acker Marian,"VP, Controller",S - Sale+OE,46.51,-6000,36006,-14%,-279052.0,0.0,2.0,3.0,,CMS+PR+B
837,,2016-11-29 16:40:09,2016-11-28,B,Barnes Group Inc,Barnes Thomas O,Dir,S - Sale,46.62,-222,2300216,0%,-10349.0,0.0,2.0,3.0,,CMS+PR+B
838,,2016-11-28 13:28:11,2016-11-21,CMS,Cms Energy Corp,Russell John G,Dir,G - Gift,0.0,-50500,386708,-12%,-0.0,2.0,-2.0,3.0,,CMS+PR+B
839,D,2016-11-23 14:20:09,2016-11-22,B,Barnes Group Inc,Dempsey Patrick,"Pres, CEO",M - OptEx,19.18,50621,230751,+28%,970657.0,1.0,0.0,3.0,,CMS+PR+B
840,D,2016-11-23 14:20:09,2016-11-22,B,Barnes Group Inc,Dempsey Patrick,"Pres, CEO",S - Sale+OE,46.2,-50621,230751,-18%,-2338812.0,1.0,0.0,3.0,,CMS+PR+B
841,D,2016-11-23 14:19:16,2016-11-22,B,Barnes Group Inc,Stephens Christopher J,"SVP, Finance, CFO",M - OptEx,20.69,10000,88752,+13%,206900.0,1.0,0.0,3.0,,CMS+PR+B
842,D,2016-11-23 14:19:16,2016-11-22,B,Barnes Group Inc,Stephens Christopher J,"SVP, Finance, CFO",S - Sale+OE,46.22,-10000,88752,-10%,-462198.0,1.0,0.0,3.0,,CMS+PR+B
843,,2016-11-14 08:32:20,2016-11-10,B,Barnes Group Inc,Barnes Thomas O,Dir,G - Gift,0.0,-1000,2300438,0%,-0.0,2.0,3.0,10.0,,CMS+PR+B
844,,2016-11-14 08:32:20,2016-11-10,B,Barnes Group Inc,Barnes Thomas O,Dir,S - Sale,41.45,-3000,2300438,0%,-124350.0,2.0,3.0,10.0,,CMS+PR+B
845,,2016-11-09 16:00:11,2016-11-09,CMS,Cms Energy Corp,Harvey William D,Dir,P - Purchase,40.59,3000,24680,+14%,121776.0,-2.0,-1.0,1.0,13.0,CMS+PR+B
846,,2016-10-17 16:18:24,2016-10-13,B,Barnes Group Inc,Manner Hans-Peter,Dir,A - Grant,0.0,721,400721,0%,0.0,1.0,0.0,14.0,30.0,CMS+PR+B
847,,2016-09-19 14:39:45,2016-09-17,B,Barnes Group Inc,Mayo Scott A,"SVP, BGI; Pres, Industrial",F - Tax,38.59,-354,15840,-2%,-13661.0,1.0,3.0,1.0,32.0,CMS+PR+B
848,,2016-09-19 14:38:56,2016-09-16,B,Barnes Group Inc,Stephens Christopher J,"SVP, Finance, CFO",S - Sale,38.76,-23039,88715,-21%,-893022.0,1.0,3.0,1.0,32.0,CMS+PR+B
849,,2016-09-12 17:19:19,2016-09-09,B,Barnes Group Inc,Mangum Mylle H,Dir,A - Grant,40.31,40,9315,0%,1631.0,-3.0,-4.0,-1.0,25.0,CMS+PR+B
850,,2016-09-12 17:18:30,2016-09-09,B,Barnes Group Inc,Benanav Gary G,Dir,A - Grant,40.31,42,61274,0%,1673.0,-3.0,-4.0,-1.0,25.0,CMS+PR+B
851,,2016-09-02 12:01:59,2016-09-01,B,Barnes Group Inc,Dempsey Patrick,"Pres, CEO",F - Tax,41.1,-2215,230732,-1%,-91037.0,1.0,-4.0,-3.0,24.0,CMS+PR+B
852,,2016-09-01 15:28:10,2016-09-01,CMS,Cms Energy Corp,Venkat Dhenuvakonda Rao,SVP,A - Grant,0.0,7500,27361,+38%,0.0,0.0,2.0,0.0,7.0,CMS+PR+B
853,,2016-08-31 16:58:17,2016-08-10,B,Barnes Group Inc,Barnes Thomas O,Dir,G - Gift,0.0,-1500,2304379,0%,-0.0,-1.0,-1.0,-4.0,24.0,CMS+PR+B
854,,2016-08-31 16:58:17,2016-08-29,B,Barnes Group Inc,Barnes Thomas O,Dir,S - Sale,41.46,-730,2304379,0%,-30267.0,-1.0,-1.0,-4.0,24.0,CMS+PR+B
855,,2016-08-29 12:42:16,2016-08-25,CMS,Cms Energy Corp,Barfield Jon E,Dir,G - Gift,0.0,-1000,23756,-4%,-0.0,1.0,1.0,3.0,8.0,CMS+PR+B
856,,2016-08-29 12:42:16,2016-08-26,CMS,Cms Energy Corp,Barfield Jon E,Dir,S - Sale,42.97,-9568,23756,-29%,-411166.0,1.0,1.0,3.0,8.0,CMS+PR+B
857,,2016-08-29 12:42:10,2016-08-25,CMS,Cms Energy Corp,Russell John G,Dir,G - Gift,0.0,-34961,436010,-7%,-0.0,1.0,1.0,3.0,8.0,CMS+PR+B
858,,2016-08-23 12:14:10,2016-08-22,CMS,Cms Energy Corp,Rich Brian F,"SVP, CIO",S - Sale,43.17,-2135,49330,-4%,-92168.0,-1.0,-2.0,1.0,3.0,CMS+PR+B
859,,2016-08-22 13:25:32,2016-08-19,B,Barnes Group Inc,Benanav Gary G,Dir,S - Sale,41.51,-9901,61232,-14%,-411037.0,-1.0,0.0,-6.0,22.0,CMS+PR+B
860,,2016-08-19 11:16:11,2016-08-10,B,Barnes Group Inc,Edwards Dawn N,"SVP, HR",S - Sale,40.24,-4700,64083,-7%,-189131.0,1.0,1.0,-4.0,23.0,CMS+PR+B
861,M,2016-08-15 16:04:32,2016-08-11,B,Barnes Group Inc,Stephens Christopher J,"SVP, Finance, CFO",F - Tax,40.42,-3421,111747,-3%,-138292.0,-1.0,2.0,-4.0,21.0,CMS+PR+B
862,,2016-08-15 16:03:44,2016-08-11,B,Barnes Group Inc,Mayo Scott A,"SVP, BGI; Pres, Industrial",F - Tax,40.57,-457,16194,-3%,-18540.0,-1.0,2.0,-4.0,21.0,CMS+PR+B
863,M,2016-08-15 16:02:58,2016-08-11,B,Barnes Group Inc,Edwards Dawn N,"SVP, HR",F - Tax,40.42,-1138,68783,-2%,-45996.0,-1.0,2.0,-4.0,21.0,CMS+PR+B
864,M,2016-08-15 16:01:57,2016-08-11,B,Barnes Group Inc,Dempsey Patrick,"Pres, CEO",F - Tax,40.46,-8355,232965,-3%,-338067.0,-1.0,2.0,-4.0,21.0,CMS+PR+B
865,M,2016-08-15 16:01:04,2016-08-11,B,Barnes Group Inc,Acker Marian,"VP, Controller",F - Tax,40.41,-512,36006,-1%,-20692.0,-1.0,2.0,-4.0,21.0,CMS+PR+B
866,D,2016-08-11 15:27:46,2016-08-10,B,Barnes Group Inc,Edwards Dawn N,"SVP, HR",M - OptEx,22.34,5700,69921,+9%,127310.0,1.0,1.0,-1.0,20.0,CMS+PR+B
867,D,2016-08-11 15:27:46,2016-08-10,B,Barnes Group Inc,Edwards Dawn N,"SVP, HR",S - Sale+OE,40.24,-5700,69921,-8%,-229385.0,1.0,1.0,-1.0,20.0,CMS+PR+B
868,,2016-08-11 10:35:10,2016-08-09,CMS,Cms Energy Corp,Reynolds Catherine M,"SVP, GC",S - Sale,43.59,-11032,102800,-10%,-480907.0,0.0,-2.0,-6.0,-1.0,CMS+PR+B
869,,2016-07-15 11:23:24,2016-07-13,B,Barnes Group Inc,Edwards Dawn N,"SVP, HR",A - Grant,0.0,9597,69906,+16%,0.0,1.0,0.0,11.0,30.0,CMS+PR+B
870,,2016-07-15 11:23:24,2016-07-13,B,Barnes Group Inc,Edwards Dawn N,"SVP, HR",F - Tax,36.31,-3268,69906,-4%,-118661.0,1.0,0.0,11.0,30.0,CMS+PR+B
871,,2016-07-15 10:04:02,2016-07-13,B,Barnes Group Inc,Stephens Christopher J,"SVP, Finance, CFO",A - Grant,0.0,20359,115161,+21%,0.0,1.0,0.0,11.0,30.0,CMS+PR+B
872,,2016-07-15 10:04:02,2016-07-13,B,Barnes Group Inc,Stephens Christopher J,"SVP, Finance, CFO",F - Tax,36.31,-7578,115161,-6%,-275157.0,1.0,0.0,11.0,30.0,CMS+PR+B
873,,2016-07-15 10:03:22,2016-07-13,B,Barnes Group Inc,Dempsey Patrick,"Pres, CEO",A - Grant,0.0,52789,241342,+28%,0.0,1.0,0.0,11.0,30.0,CMS+PR+B
874,,2016-07-15 10:03:22,2016-07-13,B,Barnes Group Inc,Dempsey Patrick,"Pres, CEO",F - Tax,36.31,-22812,241342,-9%,-828304.0,1.0,0.0,11.0,30.0,CMS+PR+B
875,,2016-07-15 10:02:36,2016-07-13,B,Barnes Group Inc,Acker Marian,"VP, Controller",A - Grant,0.0,4216,36518,+13%,0.0,1.0,0.0,11.0,30.0,CMS+PR+B
876,,2016-07-15 10:02:36,2016-07-13,B,Barnes Group Inc,Acker Marian,"VP, Controller",F - Tax,36.31,-1436,36518,-4%,-52141.0,1.0,0.0,11.0,30.0,CMS+PR+B
877,,2016-07-06 13:07:18,2016-07-01,CMS,Cms Energy Corp,Russell John G,Dir,A - Grant,0.0,2192,470971,0%,0.0,0.0,-3.0,-4.0,-9.0,CMS+PR+B
878,,2016-07-06 13:07:18,2016-07-01,CMS,Cms Energy Corp,Russell John G,Dir,D - Sale to issuer,0.0,-210608,470971,-31%,-0.0,0.0,-3.0,-4.0,-9.0,CMS+PR+B
879,,2016-07-06 13:07:18,2016-07-01,CMS,Cms Energy Corp,Russell John G,Dir,F - Tax,45.63,-16169,470971,-3%,-737791.0,0.0,-3.0,-4.0,-9.0,CMS+PR+B
880,,2016-06-14 12:25:46,2016-06-10,B,Barnes Group Inc,Mangum Mylle H,Dir,A - Grant,34.43,47,9274,+1%,1624.0,0.0,0.0,8.0,44.0,CMS+PR+B
881,,2016-06-14 12:24:02,2016-06-10,B,Barnes Group Inc,Benanav Gary G,Dir,A - Grant,34.43,48,71133,0%,1666.0,0.0,0.0,8.0,44.0,CMS+PR+B
882,M,2016-05-31 15:45:37,2016-05-26,B,Barnes Group Inc,Barnes Thomas O,Dir,G - Gift,0.0,-3762,2306712,0%,-0.0,1.0,3.0,-6.0,42.0,CMS+PR+B
883,,2016-05-31 15:45:37,2016-05-27,B,Barnes Group Inc,Barnes Thomas O,Dir,S - Sale,33.15,-350,2306712,0%,-11603.0,1.0,3.0,-6.0,42.0,CMS+PR+B
884,,2016-05-26 14:14:11,2016-05-25,CMS,Cms Energy Corp,Malone Daniel J,SVP,S - Sale,40.95,-3639,149331,-2%,-149030.0,1.0,3.0,8.0,0.0,CMS+PR+B
885,,2016-05-25 12:07:12,2016-05-24,CMS,Cms Energy Corp,Russell John G,"Pres, CEO",S - Sale,41.04,-196000,693186,-22%,-8043840.0,-1.0,2.0,6.0,-1.0,CMS+PR+B
886,,2016-05-25 09:50:17,2016-05-23,B,Barnes Group Inc,McClellan Hassell H,Dir,S - Sale,32.98,-4400,17213,-20%,-145101.0,0.0,1.0,3.0,38.0,CMS+PR+B
887,,2016-05-23 17:00:29,2016-05-18,B,Barnes Group Inc,Barnes Thomas O,Dir,G - Gift,0.0,-1200,2309988,0%,-0.0,2.0,2.0,3.0,35.0,CMS+PR+B
888,,2016-05-23 17:00:29,2016-05-20,B,Barnes Group Inc,Barnes Thomas O,Dir,S - Sale,33.0,-3000,2309988,0%,-99000.0,2.0,2.0,3.0,35.0,CMS+PR+B
889,,2016-05-23 16:57:54,2016-05-18,B,Barnes Group Inc,Barnes Elijah Kent,Dir,G - Gift,0.0,600,31098,+2%,0.0,2.0,2.0,3.0,35.0,CMS+PR+B
890,,2016-05-12 12:14:17,2016-05-10,CMS,Cms Energy Corp,Mengebier David G,SVP,S - Sale,41.66,-13420,107698,-11%,-559077.0,1.0,-3.0,4.0,2.0,CMS+PR+B
891,,2016-05-10 12:36:04,2016-05-06,CMS,Cms Energy Corp,Wright Laura,Dir,A - Grant,0.0,2919,16995,+21%,0.0,1.0,1.0,3.0,0.0,CMS+PR+B
892,,2016-05-10 12:35:57,2016-05-06,CMS,Cms Energy Corp,Soto Myrna,Dir,A - Grant,0.0,2919,8590,+51%,0.0,1.0,1.0,3.0,0.0,CMS+PR+B
893,,2016-05-10 12:35:51,2016-05-06,CMS,Cms Energy Corp,Ewing Stephen E,Dir,A - Grant,0.0,2919,32895,+10%,0.0,1.0,1.0,3.0,0.0,CMS+PR+B
894,,2016-05-10 12:35:44,2016-05-06,CMS,Cms Energy Corp,Butler Deborah H,Dir,A - Grant,0.0,2919,7413,+65%,0.0,1.0,1.0,3.0,0.0,CMS+PR+B
895,,2016-05-10 12:35:38,2016-05-06,CMS,Cms Energy Corp,Harvey William D,Dir,A - Grant,0.0,2919,21434,+16%,0.0,1.0,1.0,3.0,0.0,CMS+PR+B
896,,2016-05-10 12:35:31,2016-05-06,CMS,Cms Energy Corp,Lochner Philip R,Dir,A - Grant,0.0,2919,49607,+6%,0.0,1.0,1.0,3.0,0.0,CMS+PR+B
897,,2016-05-10 12:35:24,2016-05-06,CMS,Cms Energy Corp,Darrow Kurt L,Dir,A - Grant,0.0,2919,11803,+33%,0.0,1.0,1.0,3.0,0.0,CMS+PR+B
898,,2016-05-10 12:35:18,2016-05-06,CMS,Cms Energy Corp,Sznewajs John G,Dir,A - Grant,0.0,2919,5696,+105%,0.0,1.0,1.0,3.0,0.0,CMS+PR+B
899,,2016-05-10 12:35:11,2016-05-06,CMS,Cms Energy Corp,Gabrys Richard Marcel,Dir,A - Grant,0.0,2919,49607,+6%,0.0,1.0,1.0,3.0,0.0,CMS+PR+B
900,,2016-05-10 12:28:11,2016-05-06,CMS,Cms Energy Corp,Barfield Jon E,Dir,A - Grant,0.0,2919,34074,+9%,0.0,1.0,1.0,3.0,0.0,CMS+PR+B
901,,2016-05-09 16:03:57,2016-05-06,B,Barnes Group Inc,Hook Thomas J,Dir,A - Grant,0.0,1925,1925,New,0.0,2.0,-2.0,2.0,16.0,CMS+PR+B
902,,2016-05-09 16:03:02,2016-05-06,B,Barnes Group Inc,Barnes Elijah Kent,Dir,A - Grant,0.0,1925,30498,+7%,0.0,2.0,-2.0,2.0,16.0,CMS+PR+B
903,,2016-05-05 13:21:12,2016-05-04,CMS,Cms Energy Corp,Webb Thomas J,"Exec Vice Pres, CFO",S - Sale,41.52,-100000,256163,-28%,-4152000.0,0.0,1.0,4.0,1.0,CMS+PR+B
904,,2016-03-21 14:13:03,2016-03-17,B,Barnes Group Inc,Mayo Scott A,"SVP, BGI; Pres, Industrial",F - Tax,35.39,-1424,16651,-8%,-50395.0,0.0,-2.0,4.0,9.0,CMS+PR+B
905,,2016-03-11 14:51:54,2016-03-10,B,Barnes Group Inc,Mangum Mylle H,Dir,A - Grant,34.13,44,9227,0%,1494.0,2.0,4.0,4.0,20.0,CMS+PR+B
906,,2016-03-11 14:49:14,2016-03-10,B,Barnes Group Inc,Benanav Gary G,Dir,A - Grant,34.13,45,71085,0%,1533.0,2.0,4.0,4.0,20.0,CMS+PR+B
907,,2016-03-10 11:49:09,2016-03-09,CMS,Cms Energy Corp,Mengebier David G,SVP,S - Sale,41.06,-5125,121118,-4%,-210425.0,0.0,1.0,2.0,6.0,CMS+PR+B
908,,2016-03-09 11:21:09,2016-03-08,CMS,Cms Energy Corp,Soto Myrna,Dir,P - Purchase,40.74,1000,5671,+21%,40742.0,0.0,0.0,2.0,6.0,CMS+PR+B
909,,2016-03-09 11:14:09,2016-03-08,CMS,Cms Energy Corp,Barba Glenn P,"VP, Controller, CAO",S - Sale,40.75,-9000,39839,-18%,-366750.0,0.0,0.0,2.0,6.0,CMS+PR+B
910,,2016-03-08 11:14:14,2016-03-04,CMS,Cms Energy Corp,Mengebier David G,SVP,S - Sale,39.86,-5125,126243,-4%,-204288.0,1.0,1.0,3.0,6.0,CMS+PR+B
911,,2016-03-03 10:14:09,2016-03-01,CMS,Cms Energy Corp,Malone Daniel J,SVP,S - Sale,39.56,-2500,152970,-2%,-98901.0,1.0,4.0,8.0,7.0,CMS+PR+B
912,,2016-03-01 14:41:46,2016-02-24,B,Barnes Group Inc,Barnes Thomas O,Dir,G - Gift,0.0,-12840,2314026,-1%,-0.0,2.0,2.0,3.0,21.0,CMS+PR+B
913,,2016-03-01 14:41:46,2016-02-26,B,Barnes Group Inc,Barnes Thomas O,Dir,S - Sale,34.7,-1655,2314026,0%,-57425.0,2.0,2.0,3.0,21.0,CMS+PR+B
914,,2016-02-17 11:14:09,2016-02-16,CMS,Cms Energy Corp,Butler John M,SVP,S - Sale,39.13,-20000,115240,-15%,-782500.0,0.0,2.0,6.0,11.0,CMS+PR+B
915,D,2016-02-12 16:05:49,2016-02-10,B,Barnes Group Inc,Stephens Christopher J,"SVP, Finance, CFO",A - Grant,0.0,7000,102291,+7%,0.0,2.0,11.0,14.0,34.0,CMS+PR+B
916,D,2016-02-12 16:04:23,2016-02-10,B,Barnes Group Inc,Mayo Scott A,"SVP, BGI; Pres, Industrial",A - Grant,0.0,4400,18075,+32%,0.0,2.0,11.0,14.0,34.0,CMS+PR+B
917,D,2016-02-12 16:03:20,2016-02-10,B,Barnes Group Inc,Edwards Dawn N,"SVP, HR",A - Grant,0.0,2600,62781,+4%,0.0,2.0,11.0,14.0,34.0,CMS+PR+B
918,D,2016-02-12 16:02:27,2016-02-10,B,Barnes Group Inc,Dempsey Patrick,"Pres, CEO",A - Grant,0.0,26000,211358,+14%,0.0,2.0,11.0,14.0,34.0,CMS+PR+B
919,D,2016-02-12 16:01:04,2016-02-10,B,Barnes Group Inc,Berklas James P Jr,"SVP, Gen. Counsel, Secretary",A - Grant,0.0,3000,4861,+161%,0.0,2.0,11.0,14.0,34.0,CMS+PR+B
920,D,2016-02-12 15:58:48,2016-02-10,B,Barnes Group Inc,Acker Marian,"VP, Controller",A - Grant,0.0,1100,33738,+3%,0.0,-1.0,11.0,13.0,33.0,CMS+PR+B
921,,2016-02-12 15:57:28,2016-02-10,B,Barnes Group Inc,Sohovich Joanna,Dir,A - Grant,0.0,2713,6479,+72%,0.0,-1.0,11.0,13.0,33.0,CMS+PR+B
922,,2016-02-12 15:56:21,2016-02-10,B,Barnes Group Inc,Morgan William J,Dir,A - Grant,0.0,2713,38556,+8%,0.0,-1.0,11.0,13.0,33.0,CMS+PR+B
923,,2016-02-12 15:55:27,2016-02-10,B,Barnes Group Inc,McClellan Hassell H,Dir,A - Grant,0.0,2713,21613,+14%,0.0,-1.0,11.0,13.0,33.0,CMS+PR+B
924,,2016-02-12 15:54:47,2016-02-10,B,Barnes Group Inc,Mangum Mylle H,Dir,A - Grant,0.0,2713,9183,+42%,0.0,-1.0,11.0,13.0,33.0,CMS+PR+B
925,,2016-02-12 15:54:02,2016-02-10,B,Barnes Group Inc,Kramer Francis J,Dir,A - Grant,0.0,2713,13187,+26%,0.0,-1.0,11.0,13.0,33.0,CMS+PR+B
926,,2016-02-12 15:53:05,2016-02-10,B,Barnes Group Inc,Bristow William S Jr,Dir,A - Grant,0.0,2713,416913,+1%,0.0,-1.0,11.0,13.0,33.0,CMS+PR+B
927,,2016-02-12 15:51:53,2016-02-10,B,Barnes Group Inc,Benanav Gary G,Dir,A - Grant,0.0,2713,71040,+4%,0.0,-1.0,11.0,13.0,33.0,CMS+PR+B
928,,2016-02-12 15:50:57,2016-02-10,B,Barnes Group Inc,Barnes Thomas O,Dir,A - Grant,0.0,2713,2328607,0%,0.0,-1.0,11.0,13.0,33.0,CMS+PR+B
929,,2016-02-09 12:39:06,2016-02-08,B,Barnes Group Inc,Stephens Christopher J,"SVP, Finance, CFO",F - Tax,30.99,-3252,130291,-2%,-100779.0,0.0,0.0,12.0,30.0,CMS+PR+B
930,,2016-02-02 13:31:31,2016-02-01,B,Barnes Group Inc,Barnhart Richard R,"SVP, BGI; Pres, Barnes Aero",F - Tax,32.2,-1116,52553,-2%,-35935.0,-3.0,-4.0,9.0,22.0,CMS+PR+B
931,,2016-01-26 16:00:18,2016-01-24,CMS,Cms Energy Corp,Rochow Garrick J,VP,A - Grant,0.0,3758,58978,+7%,0.0,1.0,6.0,10.0,26.0,CMS+PR+B
932,,2016-01-26 16:00:18,2016-01-24,CMS,Cms Energy Corp,Rochow Garrick J,VP,F - Tax,36.55,-3545,58978,-6%,-129570.0,1.0,6.0,10.0,26.0,CMS+PR+B
933,,2016-01-26 16:00:14,2016-01-24,CMS,Cms Energy Corp,Russell John G,"Pres, CEO",A - Grant,0.0,72204,886716,+9%,0.0,1.0,6.0,10.0,26.0,CMS+PR+B
934,,2016-01-26 16:00:14,2016-01-24,CMS,Cms Energy Corp,Russell John G,"Pres, CEO",F - Tax,36.55,-91432,886716,-9%,-3341840.0,1.0,6.0,10.0,26.0,CMS+PR+B
935,,2016-01-26 16:00:09,2016-01-24,CMS,Cms Energy Corp,Webb Thomas J,"Exec Vice Pres, CFO",A - Grant,0.0,19959,355359,+6%,0.0,1.0,6.0,10.0,26.0,CMS+PR+B
936,,2016-01-26 16:00:09,2016-01-24,CMS,Cms Energy Corp,Webb Thomas J,"Exec Vice Pres, CFO",F - Tax,36.55,-22471,355359,-6%,-821315.0,1.0,6.0,10.0,26.0,CMS+PR+B
937,,2016-01-26 15:56:32,2016-01-24,CMS,Cms Energy Corp,Reynolds Catherine M,"SVP, GC",A - Grant,0.0,5402,113107,+5%,0.0,1.0,8.0,11.0,27.0,CMS+PR+B
938,,2016-01-26 15:56:32,2016-01-24,CMS,Cms Energy Corp,Reynolds Catherine M,"SVP, GC",F - Tax,36.55,-5028,113107,-4%,-183773.0,1.0,8.0,11.0,27.0,CMS+PR+B
939,,2016-01-26 15:56:27,2016-01-24,CMS,Cms Energy Corp,Mengebier David G,SVP,A - Grant,0.0,8219,131059,+7%,0.0,1.0,8.0,11.0,27.0,CMS+PR+B
940,,2016-01-26 15:56:27,2016-01-24,CMS,Cms Energy Corp,Mengebier David G,SVP,F - Tax,36.55,-7589,131059,-5%,-277378.0,1.0,8.0,11.0,27.0,CMS+PR+B
941,,2016-01-26 15:56:23,2016-01-24,CMS,Cms Energy Corp,Barba Glenn P,"VP, Controller, CAO",A - Grant,0.0,6809,48657,+16%,0.0,1.0,8.0,11.0,27.0,CMS+PR+B
942,,2016-01-26 15:56:23,2016-01-24,CMS,Cms Energy Corp,Barba Glenn P,"VP, Controller, CAO",F - Tax,36.55,-6313,48657,-11%,-230740.0,1.0,8.0,11.0,27.0,CMS+PR+B
943,,2016-01-26 15:56:18,2016-01-24,CMS,Cms Energy Corp,Butler John M,SVP,A - Grant,0.0,12914,135240,+11%,0.0,1.0,8.0,11.0,27.0,CMS+PR+B
944,,2016-01-26 15:56:18,2016-01-24,CMS,Cms Energy Corp,Butler John M,SVP,F - Tax,36.55,-13183,135240,-9%,-481839.0,1.0,8.0,11.0,27.0,CMS+PR+B
945,,2016-01-26 15:56:14,2016-01-24,CMS,Cms Energy Corp,Poppe Patricia K,SVP,A - Grant,0.0,3758,118587,+3%,0.0,1.0,8.0,11.0,27.0,CMS+PR+B
946,,2016-01-26 15:56:14,2016-01-24,CMS,Cms Energy Corp,Poppe Patricia K,SVP,F - Tax,36.55,-3536,118587,-3%,-129241.0,1.0,8.0,11.0,27.0,CMS+PR+B
947,,2016-01-26 15:56:09,2016-01-24,CMS,Cms Energy Corp,Malone Daniel J,SVP,A - Grant,0.0,14089,154263,+10%,0.0,1.0,8.0,11.0,27.0,CMS+PR+B
948,,2016-01-26 15:56:09,2016-01-24,CMS,Cms Energy Corp,Malone Daniel J,SVP,F - Tax,36.55,-14734,154263,-9%,-538528.0,1.0,8.0,11.0,27.0,CMS+PR+B
949,,2016-01-22 14:35:27,2016-01-20,CMS,Cms Energy Corp,Russell John G,"Pres, CEO",A - Grant,0.0,141824,905944,+19%,0.0,2.0,5.0,11.0,27.0,CMS+PR+B
950,,2016-01-22 14:35:22,2016-01-20,CMS,Cms Energy Corp,Webb Thomas J,"Exec Vice Pres, CFO",A - Grant,0.0,34761,357871,+11%,0.0,2.0,5.0,11.0,27.0,CMS+PR+B
951,,2016-01-22 14:35:18,2016-01-20,CMS,Cms Energy Corp,Poppe Patricia K,SVP,A - Grant,0.0,44494,118365,+60%,0.0,2.0,5.0,11.0,27.0,CMS+PR+B
952,,2016-01-22 14:35:13,2016-01-20,CMS,Cms Energy Corp,Reynolds Catherine M,"SVP, GC",A - Grant,0.0,20857,112733,+23%,0.0,2.0,5.0,11.0,27.0,CMS+PR+B
953,,2016-01-22 14:35:09,2016-01-20,CMS,Cms Energy Corp,Rochow Garrick J,VP,A - Grant,0.0,11680,58765,+25%,0.0,2.0,5.0,11.0,27.0,CMS+PR+B
954,,2016-01-22 14:28:23,2016-01-20,CMS,Cms Energy Corp,Mengebier David G,SVP,A - Grant,0.0,12514,130429,+11%,0.0,2.0,5.0,11.0,27.0,CMS+PR+B
955,,2016-01-22 14:28:18,2016-01-20,CMS,Cms Energy Corp,Malone Daniel J,SVP,A - Grant,0.0,22525,154908,+17%,0.0,2.0,5.0,11.0,27.0,CMS+PR+B
956,,2016-01-22 14:28:14,2016-01-20,CMS,Cms Energy Corp,Butler John M,SVP,A - Grant,0.0,22247,135509,+20%,0.0,2.0,5.0,11.0,27.0,CMS+PR+B
957,,2016-01-22 14:28:09,2016-01-20,CMS,Cms Energy Corp,Barba Glenn P,"VP, Controller, CAO",A - Grant,0.0,9455,48161,+24%,0.0,2.0,5.0,11.0,27.0,CMS+PR+B
958,,2015-12-11 14:23:25,2015-12-10,B,Barnes Group Inc,Mangum Mylle H,Dir,A - Grant,36.16,41,6470,+1%,1489.0,-2.0,-1.0,-9.0,-7.0,CMS+PR+B
959,,2015-12-11 14:21:12,2015-12-10,B,Barnes Group Inc,Benanav Gary G,Dir,A - Grant,36.16,42,68327,0%,1528.0,-2.0,-1.0,-9.0,-7.0,CMS+PR+B
960,,2015-11-30 14:16:22,2015-11-25,B,Barnes Group Inc,Acker Marian,"VP, Controller",S - Sale,38.39,-2621,40238,-6%,-100637.0,0.0,-2.0,-7.0,-13.0,CMS+PR+B
961,,2015-11-23 14:53:50,2015-11-20,B,Barnes Group Inc,Bristow William S Jr,Dir,S - Sale,38.46,-7500,414200,-2%,-288469.0,-1.0,0.0,-8.0,-13.0,CMS+PR+B
962,,2015-11-23 14:52:55,2015-11-09,B,Barnes Group Inc,Barnes Thomas O,Dir,G - Gift,0.0,-1000,2325507,0%,-0.0,-1.0,0.0,-8.0,-13.0,CMS+PR+B
963,,2015-11-23 14:52:55,2015-11-20,B,Barnes Group Inc,Barnes Thomas O,Dir,S - Sale,38.15,-3500,2325507,0%,-133525.0,-1.0,0.0,-8.0,-13.0,CMS+PR+B
964,,2015-11-23 13:42:08,2015-11-20,CMS,Cms Energy Corp,Malone Daniel J,SVP,S - Sale,35.66,-4508,131265,-3%,-160775.0,-1.0,-2.0,0.0,17.0,CMS+PR+B
965,,2015-11-18 09:14:08,2015-11-17,CMS,Cms Energy Corp,Mengebier David G,SVP,S - Sale,35.31,-8400,117581,-7%,-296603.0,1.0,0.0,3.0,18.0,CMS+PR+B
